location,date,variant,num_sequences
Maldives,2021-06-14,Epsilon,0
Maldives,2021-06-14,Eta,0
Maldives,2021-06-14,Gamma,0
Maldives,2021-06-14,Iota,0
Maldives,2021-06-14,Kappa,0
Maldives,2021-06-14,Lambda,0
Maldives,2021-06-14,Mu,0
Maldives,2021-06-14,Omicron,0
Maldives,2021-06-14,S:677H.Robin1,0
Maldives,2021-06-14,S:677P.Pelican,0
Maldives,2021-06-14,others,0
Maldives,2021-06-14,non_who,0
Maldives,2021-06-28,Alpha,0
Maldives,2021-06-28,B.1.1.277,0
Maldives,2021-06-28,B.1.1.302,0
Maldives,2021-06-28,B.1.1.519,0
Maldives,2021-06-28,B.1.160,0
Maldives,2021-06-28,B.1.177,0
Maldives,2021-06-28,B.1.221,0
Maldives,2021-06-28,B.1.258,0
Maldives,2021-06-28,B.1.367,0
Maldives,2021-06-28,B.1.620,0
Maldives,2021-06-28,Beta,0
Maldives,2021-06-28,Delta,7
Maldives,2021-06-28,Epsilon,0
Maldives,2021-06-28,Eta,0
Maldives,2021-06-28,Gamma,0
Maldives,2021-06-28,Iota,0
Maldives,2021-06-28,Kappa,0
Maldives,2021-06-28,Lambda,0
Maldives,2021-06-28,Mu,0
Maldives,2021-06-28,Omicron,0
Maldives,2021-06-28,S:677H.Robin1,0
Maldives,2021-06-28,S:677P.Pelican,0
Maldives,2021-06-28,others,0
Maldives,2021-06-28,non_who,0
Maldives,2021-07-12,Alpha,0
Maldives,2021-07-12,B.1.1.277,0
Maldives,2021-07-12,B.1.1.302,0
Maldives,2021-07-12,B.1.1.519,0
Maldives,2021-07-12,B.1.160,0
Maldives,2021-07-12,B.1.177,0
Maldives,2021-07-12,B.1.221,0
Maldives,2021-07-12,B.1.258,0
Maldives,2021-07-12,B.1.367,0
Maldives,2021-07-12,B.1.620,0
Maldives,2021-07-12,Beta,0
Maldives,2021-07-12,Delta,3
Maldives,2021-07-12,Epsilon,0
Maldives,2021-07-12,Eta,0
Maldives,2021-07-12,Gamma,0
Maldives,2021-07-12,Iota,0
Maldives,2021-07-12,Kappa,0
Maldives,2021-07-12,Lambda,0
Maldives,2021-07-12,Mu,0
Maldives,2021-07-12,Omicron,0
Maldives,2021-07-12,S:677H.Robin1,0
Maldives,2021-07-12,S:677P.Pelican,0
Maldives,2021-07-12,others,0
Maldives,2021-07-12,non_who,0
Maldives,2021-07-26,Alpha,0
Maldives,2021-07-26,B.1.1.277,0
Maldives,2021-07-26,B.1.1.302,0
Maldives,2021-07-26,B.1.1.519,0
Maldives,2021-07-26,B.1.160,0
Maldives,2021-07-26,B.1.177,0
Maldives,2021-07-26,B.1.221,0
Maldives,2021-07-26,B.1.258,0
Maldives,2021-07-26,B.1.367,0
Maldives,2021-07-26,B.1.620,0
Maldives,2021-07-26,Beta,0
Maldives,2021-07-26,Delta,17
Maldives,2021-07-26,Epsilon,0
Maldives,2021-07-26,Eta,0
Maldives,2021-07-26,Gamma,0
Maldives,2021-07-26,Iota,0
Maldives,2021-07-26,Kappa,0
Maldives,2021-07-26,Lambda,0
Maldives,2021-07-26,Mu,0
Maldives,2021-07-26,Omicron,0
Maldives,2021-07-26,S:677H.Robin1,0
Maldives,2021-07-26,S:677P.Pelican,0
Maldives,2021-07-26,others,0
Maldives,2021-07-26,non_who,0
Maldives,2021-08-09,Alpha,0
Maldives,2021-08-09,B.1.1.277,0
Maldives,2021-08-09,B.1.1.302,0
Maldives,2021-08-09,B.1.1.519,0
Maldives,2021-08-09,B.1.160,0
Maldives,2021-08-09,B.1.177,0
Maldives,2021-08-09,B.1.221,0
Maldives,2021-08-09,B.1.258,0
Maldives,2021-08-09,B.1.367,0
Maldives,2021-08-09,B.1.620,0
Maldives,2021-08-09,Beta,0
Maldives,2021-08-09,Delta,24
Maldives,2021-08-09,Epsilon,0
Maldives,2021-08-09,Eta,0
Maldives,2021-08-09,Gamma,0
Maldives,2021-08-09,Iota,0
Maldives,2021-08-09,Kappa,0
Maldives,2021-08-09,Lambda,0
Maldives,2021-08-09,Mu,0
Maldives,2021-08-09,Omicron,0
Maldives,2021-08-09,S:677H.Robin1,0
Maldives,2021-08-09,S:677P.Pelican,0
Maldives,2021-08-09,others,0
Maldives,2021-08-09,non_who,0
Maldives,2021-08-23,Alpha,0
Maldives,2021-08-23,B.1.1.277,0
Maldives,2021-08-23,B.1.1.302,0
Maldives,2021-08-23,B.1.1.519,0
Maldives,2021-08-23,B.1.160,0
Maldives,2021-08-23,B.1.177,0
Maldives,2021-08-23,B.1.221,0
Maldives,2021-08-23,B.1.258,0
Maldives,2021-08-23,B.1.367,0
Maldives,2021-08-23,B.1.620,0
Maldives,2021-08-23,Beta,0
Maldives,2021-08-23,Delta,51
Maldives,2021-08-23,Epsilon,0
Maldives,2021-08-23,Eta,0
Maldives,2021-08-23,Gamma,0
Maldives,2021-08-23,Iota,0
Maldives,2021-08-23,Kappa,0
Maldives,2021-08-23,Lambda,0
Maldives,2021-08-23,Mu,0
Maldives,2021-08-23,Omicron,0
Maldives,2021-08-23,S:677H.Robin1,0
Maldives,2021-08-23,S:677P.Pelican,0
Maldives,2021-08-23,others,0
Maldives,2021-08-23,non_who,0
Maldives,2021-09-06,Alpha,0
Maldives,2021-09-06,B.1.1.277,0
Maldives,2021-09-06,B.1.1.302,0
Maldives,2021-09-06,B.1.1.519,0
Maldives,2021-09-06,B.1.160,0
Maldives,2021-09-06,B.1.177,0
Maldives,2021-09-06,B.1.221,0
Maldives,2021-09-06,B.1.258,0
Maldives,2021-09-06,B.1.367,0
Maldives,2021-09-06,B.1.620,0
Maldives,2021-09-06,Beta,0
Maldives,2021-09-06,Delta,106
Maldives,2021-09-06,Epsilon,0
Maldives,2021-09-06,Eta,0
Maldives,2021-09-06,Gamma,0
Maldives,2021-09-06,Iota,0
Maldives,2021-09-06,Kappa,0
Maldives,2021-09-06,Lambda,0
Maldives,2021-09-06,Mu,0
Maldives,2021-09-06,Omicron,0
Maldives,2021-09-06,S:677H.Robin1,0
Maldives,2021-09-06,S:677P.Pelican,0
Maldives,2021-09-06,others,0
Maldives,2021-09-06,non_who,0
Maldives,2021-09-20,Alpha,0
Maldives,2021-09-20,B.1.1.277,0
Maldives,2021-09-20,B.1.1.302,0
Maldives,2021-09-20,B.1.1.519,0
Maldives,2021-09-20,B.1.160,0
Maldives,2021-09-20,B.1.177,0
Maldives,2021-09-20,B.1.221,0
Maldives,2021-09-20,B.1.258,0
Maldives,2021-09-20,B.1.367,0
Maldives,2021-09-20,B.1.620,0
Maldives,2021-09-20,Beta,0
Maldives,2021-09-20,Delta,61
Maldives,2021-09-20,Epsilon,0
Maldives,2021-09-20,Eta,0
Maldives,2021-09-20,Gamma,0
Maldives,2021-09-20,Iota,0
Maldives,2021-09-20,Kappa,0
Maldives,2021-09-20,Lambda,0
Maldives,2021-09-20,Mu,0
Maldives,2021-09-20,Omicron,0
Maldives,2021-09-20,S:677H.Robin1,0
Maldives,2021-09-20,S:677P.Pelican,0
Maldives,2021-09-20,others,0
Maldives,2021-09-20,non_who,0
Maldives,2021-10-04,Alpha,0
Maldives,2021-10-04,B.1.1.277,0
Maldives,2021-10-04,B.1.1.302,0
Maldives,2021-10-04,B.1.1.519,0
Maldives,2021-10-04,B.1.160,0
Maldives,2021-10-04,B.1.177,0
Maldives,2021-10-04,B.1.221,0
Maldives,2021-10-04,B.1.258,0
Maldives,2021-10-04,B.1.367,0
Maldives,2021-10-04,B.1.620,0
Maldives,2021-10-04,Beta,0
Maldives,2021-10-04,Delta,113
Maldives,2021-10-04,Epsilon,0
Maldives,2021-10-04,Eta,0
Maldives,2021-10-04,Gamma,0
Maldives,2021-10-04,Iota,0
Maldives,2021-10-04,Kappa,0
Maldives,2021-10-04,Lambda,0
Maldives,2021-10-04,Mu,0
Maldives,2021-10-04,Omicron,0
Maldives,2021-10-04,S:677H.Robin1,0
Maldives,2021-10-04,S:677P.Pelican,0
Maldives,2021-10-04,others,0
Maldives,2021-10-04,non_who,0
Maldives,2021-10-18,Alpha,0
Maldives,2021-10-18,B.1.1.277,0
Maldives,2021-10-18,B.1.1.302,0
Maldives,2021-10-18,B.1.1.519,0
Maldives,2021-10-18,B.1.160,0
Maldives,2021-10-18,B.1.177,0
Maldives,2021-10-18,B.1.221,0
Maldives,2021-10-18,B.1.258,0
Maldives,2021-10-18,B.1.367,0
Maldives,2021-10-18,B.1.620,0
Maldives,2021-10-18,Beta,0
Maldives,2021-10-18,Delta,97
Maldives,2021-10-18,Epsilon,0
Maldives,2021-10-18,Eta,0
Maldives,2021-10-18,Gamma,0
Maldives,2021-10-18,Iota,0
Maldives,2021-10-18,Kappa,0
Maldives,2021-10-18,Lambda,0
Maldives,2021-10-18,Mu,0
Maldives,2021-10-18,Omicron,0
Maldives,2021-10-18,S:677H.Robin1,0
Maldives,2021-10-18,S:677P.Pelican,0
Maldives,2021-10-18,others,0
Maldives,2021-10-18,non_who,0
Maldives,2021-11-01,Alpha,0
Maldives,2021-11-01,B.1.1.277,0
Maldives,2021-11-01,B.1.1.302,0
Maldives,2021-11-01,B.1.1.519,0
Maldives,2021-11-01,B.1.160,0
Maldives,2021-11-01,B.1.177,0
Maldives,2021-11-01,B.1.221,0
Maldives,2021-11-01,B.1.258,0
Maldives,2021-11-01,B.1.367,0
Maldives,2021-11-01,B.1.620,0
Maldives,2021-11-01,Beta,0
Maldives,2021-11-01,Delta,52
Maldives,2021-11-01,Epsilon,0
Maldives,2021-11-01,Eta,0
Maldives,2021-11-01,Gamma,0
Maldives,2021-11-01,Iota,0
Maldives,2021-11-01,Kappa,0
Maldives,2021-11-01,Lambda,0
Maldives,2021-11-01,Mu,0
Maldives,2021-11-01,Omicron,0
Maldives,2021-11-01,S:677H.Robin1,0
Maldives,2021-11-01,S:677P.Pelican,0
Maldives,2021-11-01,others,0
Maldives,2021-11-01,non_who,0
Maldives,2021-11-15,Alpha,0
Maldives,2021-11-15,B.1.1.277,0
Maldives,2021-11-15,B.1.1.302,0
Maldives,2021-11-15,B.1.1.519,0
Maldives,2021-11-15,B.1.160,0
Maldives,2021-11-15,B.1.177,0
Maldives,2021-11-15,B.1.221,0
Maldives,2021-11-15,B.1.258,0
Maldives,2021-11-15,B.1.367,0
Maldives,2021-11-15,B.1.620,0
Maldives,2021-11-15,Beta,0
Maldives,2021-11-15,Delta,85
Maldives,2021-11-15,Epsilon,0
Maldives,2021-11-15,Eta,0
Maldives,2021-11-15,Gamma,0
Maldives,2021-11-15,Iota,0
Maldives,2021-11-15,Kappa,0
Maldives,2021-11-15,Lambda,0
Maldives,2021-11-15,Mu,0
Maldives,2021-11-15,Omicron,0
Maldives,2021-11-15,S:677H.Robin1,0
Maldives,2021-11-15,S:677P.Pelican,0
Maldives,2021-11-15,others,0
Maldives,2021-11-15,non_who,0
Maldives,2021-11-29,Alpha,0
Maldives,2021-11-29,B.1.1.277,0
Maldives,2021-11-29,B.1.1.302,0
Maldives,2021-11-29,B.1.1.519,0
Maldives,2021-11-29,B.1.160,0
Maldives,2021-11-29,B.1.177,0
Maldives,2021-11-29,B.1.221,0
Maldives,2021-11-29,B.1.258,0
Maldives,2021-11-29,B.1.367,0
Maldives,2021-11-29,B.1.620,0
Maldives,2021-11-29,Beta,0
Maldives,2021-11-29,Delta,58
Maldives,2021-11-29,Epsilon,0
Maldives,2021-11-29,Eta,0
Maldives,2021-11-29,Gamma,0
Maldives,2021-11-29,Iota,0
Maldives,2021-11-29,Kappa,0
Maldives,2021-11-29,Lambda,0
Maldives,2021-11-29,Mu,0
Maldives,2021-11-29,Omicron,1
Maldives,2021-11-29,S:677H.Robin1,0
Maldives,2021-11-29,S:677P.Pelican,0
Maldives,2021-11-29,others,0
Maldives,2021-11-29,non_who,0
Maldives,2021-12-13,Alpha,0
Maldives,2021-12-13,B.1.1.277,0
Maldives,2021-12-13,B.1.1.302,0
Maldives,2021-12-13,B.1.1.519,0
Maldives,2021-12-13,B.1.160,0
Maldives,2021-12-13,B.1.177,0
Maldives,2021-12-13,B.1.221,0
Maldives,2021-12-13,B.1.258,0
Maldives,2021-12-13,B.1.367,0
Maldives,2021-12-13,B.1.620,0
Maldives,2021-12-13,Beta,0
Maldives,2021-12-13,Delta,104
Maldives,2021-12-13,Epsilon,0
Maldives,2021-12-13,Eta,0
Maldives,2021-12-13,Gamma,0
Maldives,2021-12-13,Iota,0
Maldives,2021-12-13,Kappa,0
Maldives,2021-12-13,Lambda,0
Maldives,2021-12-13,Mu,0
Maldives,2021-12-13,Omicron,3
Maldives,2021-12-13,S:677H.Robin1,0
Maldives,2021-12-13,S:677P.Pelican,0
Maldives,2021-12-13,others,0
Maldives,2021-12-13,non_who,0
Maldives,2021-12-27,Alpha,0
Maldives,2021-12-27,B.1.1.277,0
Maldives,2021-12-27,B.1.1.302,0
Maldives,2021-12-27,B.1.1.519,0
Maldives,2021-12-27,B.1.160,0
Maldives,2021-12-27,B.1.177,0
Maldives,2021-12-27,B.1.221,0
Maldives,2021-12-27,B.1.258,0
Maldives,2021-12-27,B.1.367,0
Maldives,2021-12-27,B.1.620,0
Maldives,2021-12-27,Beta,0
Maldives,2021-12-27,Delta,25
Maldives,2021-12-27,Epsilon,0
Maldives,2021-12-27,Eta,0
Maldives,2021-12-27,Gamma,0
Maldives,2021-12-27,Iota,0
Maldives,2021-12-27,Kappa,0
Maldives,2021-12-27,Lambda,0
Maldives,2021-12-27,Mu,0
Maldives,2021-12-27,Omicron,7
Maldives,2021-12-27,S:677H.Robin1,0
Maldives,2021-12-27,S:677P.Pelican,0
Maldives,2021-12-27,others,0
Maldives,2021-12-27,non_who,0
Malta,2020-08-17,Alpha,0
Malta,2020-08-17,B.1.1.277,0
Malta,2020-08-17,B.1.1.302,0
Malta,2020-08-17,B.1.1.519,0
Malta,2020-08-17,B.1.160,0
Malta,2020-08-17,B.1.177,0
Malta,2020-08-17,B.1.221,0
Malta,2020-08-17,B.1.258,0
Malta,2020-08-17,B.1.367,0
Malta,2020-08-17,B.1.620,0
Malta,2020-08-17,Beta,0
Malta,2020-08-17,Delta,0
Malta,2020-08-17,Epsilon,0
Malta,2020-08-17,Eta,0
Malta,2020-08-17,Gamma,0
Malta,2020-08-17,Iota,0
Malta,2020-08-17,Kappa,0
Malta,2020-08-17,Lambda,0
Malta,2020-08-17,Mu,0
Malta,2020-08-17,Omicron,0
Malta,2020-08-17,S:677H.Robin1,0
Malta,2020-08-17,S:677P.Pelican,0
Malta,2020-08-17,others,1
Malta,2020-08-17,non_who,1
Malta,2020-08-31,Alpha,0
Malta,2020-08-31,B.1.1.277,0
Malta,2020-08-31,B.1.1.302,0
Malta,2020-08-31,B.1.1.519,0
Malta,2020-08-31,B.1.160,0
Malta,2020-08-31,B.1.177,0
Malta,2020-08-31,B.1.221,0
Malta,2020-08-31,B.1.258,0
Malta,2020-08-31,B.1.367,0
Malta,2020-08-31,B.1.620,0
Malta,2020-08-31,Beta,0
Malta,2020-08-31,Delta,0
Malta,2020-08-31,Epsilon,0
Malta,2020-08-31,Eta,0
Malta,2020-08-31,Gamma,0
Malta,2020-08-31,Iota,0
Malta,2020-08-31,Kappa,0
Malta,2020-08-31,Lambda,0
Malta,2020-08-31,Mu,0
Malta,2020-08-31,Omicron,0
Malta,2020-08-31,S:677H.Robin1,0
Malta,2020-08-31,S:677P.Pelican,0
Malta,2020-08-31,others,2
Malta,2020-08-31,non_who,2
Malta,2020-09-14,Alpha,0
Malta,2020-09-14,B.1.1.277,0
Malta,2020-09-14,B.1.1.302,0
Malta,2020-09-14,B.1.1.519,0
Malta,2020-09-14,B.1.160,0
Malta,2020-09-14,B.1.177,0
Malta,2020-09-14,B.1.221,0
Malta,2020-09-14,B.1.258,0
Malta,2020-09-14,B.1.367,0
Malta,2020-09-14,B.1.620,0
Malta,2020-09-14,Beta,0
Malta,2020-09-14,Delta,0
Malta,2020-09-14,Epsilon,0
Malta,2020-09-14,Eta,0
Malta,2020-09-14,Gamma,0
Malta,2020-09-14,Iota,0
Malta,2020-09-14,Kappa,0
Malta,2020-09-14,Lambda,0
Malta,2020-09-14,Mu,0
Malta,2020-09-14,Omicron,0
Malta,2020-09-14,S:677H.Robin1,0
Malta,2020-09-14,S:677P.Pelican,0
Malta,2020-09-14,others,7
Malta,2020-09-14,non_who,7
Malta,2021-04-05,Alpha,31
Malta,2021-04-05,B.1.1.277,0
Malta,2021-04-05,B.1.1.302,0
Malta,2021-04-05,B.1.1.519,0
Malta,2021-04-05,B.1.160,0
Malta,2021-04-05,B.1.177,0
Malta,2021-04-05,B.1.221,0
Malta,2021-04-05,B.1.258,0
Malta,2021-04-05,B.1.367,0
Malta,2021-04-05,B.1.620,0
Malta,2021-04-05,Beta,0
Malta,2021-04-05,Delta,0
Malta,2021-04-05,Epsilon,0
Malta,2021-04-05,Eta,3
Malta,2021-04-05,Gamma,0
Malta,2021-04-05,Iota,0
Malta,2021-04-05,Kappa,0
Malta,2021-04-05,Lambda,0
Malta,2021-04-05,Mu,0
Malta,2021-04-05,Omicron,0
Malta,2021-04-05,S:677H.Robin1,0
Malta,2021-04-05,S:677P.Pelican,0
Malta,2021-04-05,others,4
Malta,2021-04-05,non_who,4
Malta,2021-04-19,Alpha,23
Malta,2021-04-19,B.1.1.277,0
Malta,2021-04-19,B.1.1.302,0
Malta,2021-04-19,B.1.1.519,0
Malta,2021-04-19,B.1.160,0
Malta,2021-04-19,B.1.177,0
Malta,2021-04-19,B.1.221,0
Malta,2021-04-19,B.1.258,0
Malta,2021-04-19,B.1.367,0
Malta,2021-04-19,B.1.620,0
Malta,2021-04-19,Beta,1
Malta,2021-04-19,Delta,0
Malta,2021-04-19,Epsilon,0
Malta,2021-04-19,Eta,1
Malta,2021-04-19,Gamma,4
Malta,2021-04-19,Iota,0
Malta,2021-04-19,Kappa,0
Malta,2021-04-19,Lambda,0
Malta,2021-04-19,Mu,0
Malta,2021-04-19,Omicron,0
Malta,2021-04-19,S:677H.Robin1,0
Malta,2021-04-19,S:677P.Pelican,0
Malta,2021-04-19,others,3
Malta,2021-04-19,non_who,3
Malta,2021-05-03,Alpha,17
Malta,2021-05-03,B.1.1.277,0
Malta,2021-05-03,B.1.1.302,0
Malta,2021-05-03,B.1.1.519,0
Malta,2021-05-03,B.1.160,0
Malta,2021-05-03,B.1.177,1
Malta,2021-05-03,B.1.221,0
Malta,2021-05-03,B.1.258,0
Malta,2021-05-03,B.1.367,0
Malta,2021-05-03,B.1.620,0
Malta,2021-05-03,Beta,1
Malta,2021-05-03,Delta,0
Malta,2021-05-03,Epsilon,0
Malta,2021-05-03,Eta,3
Malta,2021-05-03,Gamma,16
Malta,2021-05-03,Iota,0
Malta,2021-05-03,Kappa,0
Malta,2021-05-03,Lambda,0
Malta,2021-05-03,Mu,0
Malta,2021-05-03,Omicron,0
Malta,2021-05-03,S:677H.Robin1,0
Malta,2021-05-03,S:677P.Pelican,0
Malta,2021-05-03,others,6
Malta,2021-05-03,non_who,7
Malta,2021-05-17,Alpha,23
Malta,2021-05-17,B.1.1.277,0
Malta,2021-05-17,B.1.1.302,0
Malta,2021-05-17,B.1.1.519,0
Malta,2021-05-17,B.1.160,0
Malta,2021-05-17,B.1.177,0
Malta,2021-05-17,B.1.221,0
Malta,2021-05-17,B.1.258,0
Malta,2021-05-17,B.1.367,0
Malta,2021-05-17,B.1.620,0
Malta,2021-05-17,Beta,0
Malta,2021-05-17,Delta,0
Malta,2021-05-17,Epsilon,0
Malta,2021-05-17,Eta,1
Malta,2021-05-17,Gamma,7
Malta,2021-05-17,Iota,0
Malta,2021-05-17,Kappa,0
Malta,2021-05-17,Lambda,0
Malta,2021-05-17,Mu,0
Malta,2021-05-17,Omicron,0
Malta,2021-05-17,S:677H.Robin1,0
Malta,2021-05-17,S:677P.Pelican,0
Malta,2021-05-17,others,1
Malta,2021-05-17,non_who,1
Malta,2021-05-31,Alpha,10
Malta,2021-05-31,B.1.1.277,0
Malta,2021-05-31,B.1.1.302,0
Malta,2021-05-31,B.1.1.519,0
Malta,2021-05-31,B.1.160,0
Malta,2021-05-31,B.1.177,0
Malta,2021-05-31,B.1.221,0
Malta,2021-05-31,B.1.258,0
Malta,2021-05-31,B.1.367,0
Malta,2021-05-31,B.1.620,0
Malta,2021-05-31,Beta,0
Malta,2021-05-31,Delta,1
Malta,2021-05-31,Epsilon,0
Malta,2021-05-31,Eta,0
Malta,2021-05-31,Gamma,1
Malta,2021-05-31,Iota,0
Malta,2021-05-31,Kappa,0
Malta,2021-05-31,Lambda,0
Malta,2021-05-31,Mu,1
Malta,2021-05-31,Omicron,0
Malta,2021-05-31,S:677H.Robin1,0
Malta,2021-05-31,S:677P.Pelican,0
Malta,2021-05-31,others,2
Malta,2021-05-31,non_who,2
Malta,2021-06-14,Alpha,9
Malta,2021-06-14,B.1.1.277,0
Malta,2021-06-14,B.1.1.302,0
Malta,2021-06-14,B.1.1.519,0
Malta,2021-06-14,B.1.160,0
Malta,2021-06-14,B.1.177,0
Malta,2021-06-14,B.1.221,0
Malta,2021-06-14,B.1.258,0
Malta,2021-06-14,B.1.367,0
Malta,2021-06-14,B.1.620,0
Malta,2021-06-14,Beta,1
Malta,2021-06-14,Delta,0
Malta,2021-06-14,Epsilon,0
Malta,2021-06-14,Eta,0
Malta,2021-06-14,Gamma,1
Malta,2021-06-14,Iota,0
Malta,2021-06-14,Kappa,0
Malta,2021-06-14,Lambda,0
Malta,2021-06-14,Mu,0
Malta,2021-06-14,Omicron,0
Malta,2021-06-14,S:677H.Robin1,0
Malta,2021-06-14,S:677P.Pelican,0
Malta,2021-06-14,others,0
Malta,2021-06-14,non_who,0
Malta,2021-06-28,Alpha,1
Malta,2021-06-28,B.1.1.277,0
Malta,2021-06-28,B.1.1.302,0
Malta,2021-06-28,B.1.1.519,0
Malta,2021-06-28,B.1.160,0
Malta,2021-06-28,B.1.177,0
Malta,2021-06-28,B.1.221,0
Malta,2021-06-28,B.1.258,0
Malta,2021-06-28,B.1.367,0
Malta,2021-06-28,B.1.620,0
Malta,2021-06-28,Beta,0
Malta,2021-06-28,Delta,3
Malta,2021-06-28,Epsilon,0
Malta,2021-06-28,Eta,1
Malta,2021-06-28,Gamma,3
Malta,2021-06-28,Iota,0
Malta,2021-06-28,Kappa,0
Malta,2021-06-28,Lambda,0
Malta,2021-06-28,Mu,0
Malta,2021-06-28,Omicron,0
Malta,2021-06-28,S:677H.Robin1,0
Malta,2021-06-28,S:677P.Pelican,0
Malta,2021-06-28,others,1
Malta,2021-06-28,non_who,1
Malta,2021-07-12,Alpha,1
Malta,2021-07-12,B.1.1.277,0
Malta,2021-07-12,B.1.1.302,0
Malta,2021-07-12,B.1.1.519,0
Malta,2021-07-12,B.1.160,0
Malta,2021-07-12,B.1.177,0
Malta,2021-07-12,B.1.221,0
Malta,2021-07-12,B.1.258,0
Malta,2021-07-12,B.1.367,0
Malta,2021-07-12,B.1.620,0
Malta,2021-07-12,Beta,0
Malta,2021-07-12,Delta,59
Malta,2021-07-12,Epsilon,0
Malta,2021-07-12,Eta,0
Malta,2021-07-12,Gamma,0
Malta,2021-07-12,Iota,0
Malta,2021-07-12,Kappa,0
Malta,2021-07-12,Lambda,0
Malta,2021-07-12,Mu,0
Malta,2021-07-12,Omicron,0
Malta,2021-07-12,S:677H.Robin1,0
Malta,2021-07-12,S:677P.Pelican,0
Malta,2021-07-12,others,0
Malta,2021-07-12,non_who,0
Malta,2021-07-26,Alpha,1
Malta,2021-07-26,B.1.1.277,0
Malta,2021-07-26,B.1.1.302,0
Malta,2021-07-26,B.1.1.519,0
Malta,2021-07-26,B.1.160,0
Malta,2021-07-26,B.1.177,0
Malta,2021-07-26,B.1.221,0
Malta,2021-07-26,B.1.258,0
Malta,2021-07-26,B.1.367,0
Malta,2021-07-26,B.1.620,0
Malta,2021-07-26,Beta,0
Malta,2021-07-26,Delta,47
Malta,2021-07-26,Epsilon,0
Malta,2021-07-26,Eta,0
Malta,2021-07-26,Gamma,0
Malta,2021-07-26,Iota,0
Malta,2021-07-26,Kappa,0
Malta,2021-07-26,Lambda,0
Malta,2021-07-26,Mu,0
Malta,2021-07-26,Omicron,0
Malta,2021-07-26,S:677H.Robin1,0
Malta,2021-07-26,S:677P.Pelican,0
Malta,2021-07-26,others,0
Malta,2021-07-26,non_who,0
Malta,2021-08-09,Alpha,0
Malta,2021-08-09,B.1.1.277,0
Malta,2021-08-09,B.1.1.302,0
Malta,2021-08-09,B.1.1.519,0
Malta,2021-08-09,B.1.160,0
Malta,2021-08-09,B.1.177,0
Malta,2021-08-09,B.1.221,0
Malta,2021-08-09,B.1.258,0
Malta,2021-08-09,B.1.367,0
Malta,2021-08-09,B.1.620,0
Malta,2021-08-09,Beta,0
Malta,2021-08-09,Delta,18
Malta,2021-08-09,Epsilon,0
Malta,2021-08-09,Eta,0
Malta,2021-08-09,Gamma,1
Malta,2021-08-09,Iota,0
Malta,2021-08-09,Kappa,0
Malta,2021-08-09,Lambda,0
Malta,2021-08-09,Mu,0
Malta,2021-08-09,Omicron,0
Malta,2021-08-09,S:677H.Robin1,0
Malta,2021-08-09,S:677P.Pelican,0
Malta,2021-08-09,others,0
Malta,2021-08-09,non_who,0
Malta,2021-10-18,Alpha,0
Malta,2021-10-18,B.1.1.277,0
Malta,2021-10-18,B.1.1.302,0
Malta,2021-10-18,B.1.1.519,0
Malta,2021-10-18,B.1.160,0
Malta,2021-10-18,B.1.177,0
Malta,2021-10-18,B.1.221,0
Malta,2021-10-18,B.1.258,0
Malta,2021-10-18,B.1.367,0
Malta,2021-10-18,B.1.620,0
Malta,2021-10-18,Beta,0
Malta,2021-10-18,Delta,52
Malta,2021-10-18,Epsilon,0
Malta,2021-10-18,Eta,0
Malta,2021-10-18,Gamma,0
Malta,2021-10-18,Iota,0
Malta,2021-10-18,Kappa,0
Malta,2021-10-18,Lambda,0
Malta,2021-10-18,Mu,0
Malta,2021-10-18,Omicron,0
Malta,2021-10-18,S:677H.Robin1,0
Malta,2021-10-18,S:677P.Pelican,0
Malta,2021-10-18,others,0
Malta,2021-10-18,non_who,0
Malta,2021-11-01,Alpha,0
Malta,2021-11-01,B.1.1.277,0
Malta,2021-11-01,B.1.1.302,0
Malta,2021-11-01,B.1.1.519,0
Malta,2021-11-01,B.1.160,0
Malta,2021-11-01,B.1.177,0
Malta,2021-11-01,B.1.221,0
Malta,2021-11-01,B.1.258,0
Malta,2021-11-01,B.1.367,0
Malta,2021-11-01,B.1.620,0
Malta,2021-11-01,Beta,0
Malta,2021-11-01,Delta,24
Malta,2021-11-01,Epsilon,0
Malta,2021-11-01,Eta,0
Malta,2021-11-01,Gamma,0
Malta,2021-11-01,Iota,0
Malta,2021-11-01,Kappa,0
Malta,2021-11-01,Lambda,0
Malta,2021-11-01,Mu,0
Malta,2021-11-01,Omicron,0
Malta,2021-11-01,S:677H.Robin1,0
Malta,2021-11-01,S:677P.Pelican,0
Malta,2021-11-01,others,0
Malta,2021-11-01,non_who,0
Malta,2021-11-15,Alpha,0
Malta,2021-11-15,B.1.1.277,0
Malta,2021-11-15,B.1.1.302,0
Malta,2021-11-15,B.1.1.519,0
Malta,2021-11-15,B.1.160,0
Malta,2021-11-15,B.1.177,0
Malta,2021-11-15,B.1.221,0
Malta,2021-11-15,B.1.258,0
Malta,2021-11-15,B.1.367,0
Malta,2021-11-15,B.1.620,0
Malta,2021-11-15,Beta,0
Malta,2021-11-15,Delta,22
Malta,2021-11-15,Epsilon,0
Malta,2021-11-15,Eta,0
Malta,2021-11-15,Gamma,0
Malta,2021-11-15,Iota,0
Malta,2021-11-15,Kappa,0
Malta,2021-11-15,Lambda,0
Malta,2021-11-15,Mu,0
Malta,2021-11-15,Omicron,0
Malta,2021-11-15,S:677H.Robin1,0
